account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
Fri May 04 10:32:22 +0000 2007,0,sr_lazarus kimmaicutler ok soon a topic i will return to,1294151,1694,@Sr_Lazarus @kimmaicutler Ok soon! A topic I will return to,2019-03-20 20:44:35,1108469404684206081,Sparkly vampire,San Francisco,karaswisher
Fri Mar 06 03:20:20 +0000 2009,0,8pm texasdebate watch live gt txsen cruzcrew keeptexasred,3312253,6473,"8pm.

#TexasDebate.

Watch LIVE --&gt; https://t.co/MXNKQX5ywq #TXSen #CruzCrew #KeepTexasRed",2018-10-16 22:57:41,1052332782024765440,Representing the great state of Texas in the US Senate,"Houston, Texas",tedcruz
Tue Apr 14 14:01:03 +0000 2009,0,if potus stops for q amp a on the way out of the wh this morning he s sure to be asked his view of the 47 month priso,322456,2168,"If @POTUS stops for Q&amp;A on the way out of the WH this morning, he's sure to be asked his view of the 47-month priso… https://t.co/0KJWDIdzfy",2019-03-08 12:10:38,1103991412427767808,CBS News White House Correspondent,Washington DC,markknoller
Fri Nov 27 23:14:06 +0000 2009,0,a former wh adviser once said everything w potus is about power and dominance,1072857,3862,A former WH adviser once said everything w POTUS is about power and dominance https://t.co/CXHjN0u3bd,2019-03-02 22:29:30,1101972825949290497,"White House correspondent for NYTimes, analyst for CNN",Washington DC,maggieNYT
Thu May 07 09:14:43 +0000 2009,0,southgate says youngsters will handle hostile montenegro atmosphere,910420,208,Southgate says youngsters will handle hostile Montenegro atmosphere https://t.co/OLm6N7RL65 https://t.co/cSS7xbKM5V,2019-03-24 21:48:06,1109934941763039232,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
Fri Jan 09 04:12:46 +0000 2009,0,will be on happeningnow with joetrippi in a few minutes hope you ll watch,668974,138208,Will be on @HappeningNow with @JoeTrippi in a few minutes. Hope you'll watch.,2015-03-20 15:24:54,578940285239074816,Former Deputy Chief of Staff to President George W Bush,Washington DC,KarlRove
Fri Mar 02 20:41:42 +0000 2007,0,evening briefing here s what you need to know at the end of the day,43173753,887,Evening Briefing: Here's what you need to know at the end of the day https://t.co/kFQQasK016,2019-04-06 01:00:06,1114331916281556994,Where the conversation begins.,New York City,nytimes
Tue Mar 20 17:46:05 +0000 2007,0,suspicious blazes destroy three predominantly black louisiana churches,20346016,1083,Suspicious blazes destroy three predominantly black Louisiana churches https://t.co/xCqdvbDUWj https://t.co/mXSXCNCpQu,2019-04-07 09:26:00,1114821616616247296,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
Tue Apr 09 18:04:35 +0000 2013,0,a woman who expresses her emotions oftentimes is questioned it s part of the subtle and not so subtle biases tha,24344679,789,"""A woman who expresses her emotions oftentimes is questioned...it's part of the subtle—and not so subtle—biases tha… https://t.co/TKqTxgGX9g",2016-10-07 20:02:00,784483939977158656,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Tue Apr 14 14:01:03 +0000 2009,0,it s wednesday morning in hanoi pres trump has meetings wednesday with the president and prime minister of vietnam,322456,2168,It's Wednesday morning in Hanoi. Pres Trump has meetings Wednesday with the President and Prime Minister of Vietnam… https://t.co/sRPWWdynGL,2019-02-26 23:58:29,1100545670275129344,CBS News White House Correspondent,Washington DC,markknoller
Tue Aug 11 07:50:45 +0000 2009,0,sign of the times in beijing,44122,1985,Sign of the times in Beijing. https://t.co/IiNZTV6zZd,2019-03-07 17:03:46,1103702791908978688,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
Wed Mar 18 13:46:38 +0000 2009,0,it has been incorrectly reported that rudy giuliani and others will not be doing a counter to the mueller report t,59545891,45,It has been incorrectly reported that Rudy Giuliani and others will not be doing a counter to the Mueller Report. T… https://t.co/hLyBFaNVC3,2018-12-07 13:39:36,1071036505676808194,45th President of the United States of America,Washington DC,realDonaldTrump
Fri Feb 10 18:30:31 +0000 2012,0,a twitter account claiming to be former fbi agent peter strzok has tweeted a gofundme page raising money for his le,129230,713,A twitter account claiming to be former FBI agent Peter Strzok has tweeted a GoFundMe page raising money for his le… https://t.co/kjWIuNnp0n,2018-08-14 19:30:00,1029450081538396162,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Sat May 12 13:04:50 +0000 2007,0,vw s boss said lay offs would be unavoidable as the company transitions to a future producing more electric vehicles,23647780,1,VW's boss said lay-offs would be unavoidable as the company transitions to a future producing more electric vehicles https://t.co/X0XfqyngKW,2019-03-20 04:28:54,1108223865682120705,News and analysis with a global perspective,London,TheEconomist
Wed Mar 18 13:46:38 +0000 2009,0,the witch hunt in time likely will become recognized as the greatest scandal in american political history,59545891,45,"“....(The Witch Hunt) in time likely will become recognized as the greatest scandal in American political history,… https://t.co/5w142qf3XG",2019-02-19 12:21:07,1097833456254492672,45th President of the United States of America,Washington DC,realDonaldTrump
Sat May 12 13:04:50 +0000 2007,0,more american bombs and missiles fell on afghanistan in 2018 than in any year since published records began a decad,23647780,1,More American bombs and missiles fell on Afghanistan in 2018 than in any year since published records began a decad… https://t.co/hwFmycIxEu,2019-04-06 23:10:31,1114666723427459073,News and analysis with a global perspective,London,TheEconomist
Wed Mar 18 13:46:38 +0000 2009,0,thank you jessebwatters could not have said it any better myself,59545891,45,"Thank you @JesseBWatters, could not have said it any better myself! https://t.co/HirL10zwZl",2019-03-19 23:23:33,1108147024485122053,45th President of the United States of America,Washington DC,realDonaldTrump
Wed Aug 06 03:07:06 +0000 2008,0,after the decision to pullout from syria many of my democratic colleagues called for congress to take action to ad,3855142,2406,After the decision to pullout from #Syria many of my Democratic colleagues called for Congress to take action to ad… https://t.co/Dg3lYgVUWt,2019-01-08 12:06:32,1082609495254142976,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Wed Mar 18 13:46:38 +0000 2009,0,in all the time i ve been president almost two years never once did senator bill nelson call me to ask for help f,59545891,45,"In all the time I’ve been President, almost two years, never once did Senator Bill Nelson call me to ask for help f… https://t.co/etmGtXhdmm",2018-11-03 21:12:03,1058829182275411979,45th President of the United States of America,Washington DC,realDonaldTrump
Tue Apr 09 18:04:35 +0000 2013,0,a reported 211 families are still waiting to be reunited since the administration separated them at the border it,24344679,789,A reported 211 families are still waiting to be reunited since the administration separated them at the border. It'… https://t.co/1AhaPGqUPI,2018-09-20 14:07:00,1042777146220011520,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Tue Mar 20 17:46:05 +0000 2007,0,nebraska hires hoiberg to succeed miles,20346016,1083,Nebraska hires Hoiberg to succeed Miles https://t.co/WhNuHoLiuH https://t.co/V5tS8pzFJV,2019-03-30 19:20:32,1112072134531125250,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
Fri Apr 25 17:23:28 +0000 2008,0,want,2024701,7296,Want https://t.co/ZbI1M6HX7l,2019-03-27 14:48:39,1110916547554566147,CNN Anchor of TheLeadCNN and CNNSOTU and Chief Washington Correspondent,Washington DC,jaketapper
Sun Apr 01 06:22:13 +0000 2007,0,the renault nissan alliance is set to get a new decision making body replacing a structure established by the arch,16519657,1126,"The Renault-Nissan alliance is set to get a new decision-making body, replacing a structure established by the arch… https://t.co/0lCFljqJ11",2019-03-12 03:45:04,1105313735382630400,Breaking news and features from the WSJ,New York City,WSJ
Thu Aug 07 15:35:02 +0000 2008,0,repdankildee has seen his hometown of flint michigan suffer through the flintwatercrisis for years now he see,2415539,362,".@RepDanKildee has seen his hometown of Flint, Michigan suffer through the #FlintWaterCrisis for years. Now, he see… https://t.co/yGOLlH0cdL",2018-07-20 17:25:40,1020359097529634816,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Sat May 12 13:04:50 +0000 2007,0,four british uber drivers want the company to turn over comprehensive data it has collected on them,23647780,1,Four British Uber drivers want the company to turn over comprehensive data it has collected on them https://t.co/t65sw8YBMo,2019-03-20 21:13:03,1108476569859866626,News and analysis with a global perspective,London,TheEconomist
Sun Sep 20 14:34:27 +0000 2009,0,i ll always be impressed with leave folks who oppose a second referendum when they keep voting on the same plan in,122596,996,I’ll always be impressed with Leave folks who oppose a second referendum when they keep voting on the same plan in… https://t.co/tjasUpVIDr,2019-03-29 15:06:29,1111645811237158912,Professor at FletcherSchool,Washington DC,dandrezner
Fri Feb 10 18:30:31 +0000 2012,0,crossing the swamp an artist reveals his newest painting of president trump amp his team crossing the washington s,129230,713,‘CROSSING THE SWAMP’ An artist reveals his newest painting of President Trump &amp; his team crossing the Washington ‘s… https://t.co/EUanyM41e7,2018-08-01 19:01:01,1024731745881612289,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Mon Mar 05 22:08:25 +0000 2007,0,climate change means wildfires are now a continual threat in some parts of the country actonclimate,105520767,614870,Climate change means wildfires are now a continual threat in some parts of the country: https://t.co/uR7S3onk4T #ActOnClimate,2016-04-14 16:14:58,720646539526311936,"Dad, husband, President, citizen",Washington DC,BarackObama
Sat May 12 13:04:50 +0000 2007,0,brunei s ultra rich monarch adopts harsh sharia punishments,23647780,1,Brunei’s ultra-rich monarch adopts harsh Sharia punishments https://t.co/9KMk9EcL53,2019-04-07 22:36:14,1115020486302416897,News and analysis with a global perspective,London,TheEconomist
Thu Oct 02 18:47:57 +0000 2014,0,compared to others in the gop diaspora kristol and longwell sound notably optimistic,460588,3917,"“Compared to others in the GOP diaspora, Kristol and...Longwell sound notably optimistic.” https://t.co/bUazGPpsMA",2019-02-07 03:29:25,1093350995692797954,"Director, Host",Washington DC,BillKristol
Tue Oct 07 19:55:59 +0000 2014,0,china softens tone in drive for asia influence via ft,28314,587,China softens tone in drive for Asia influence https://t.co/NEMHUOA0T3 via @FT,2018-01-04 22:15:01,949041502038175750,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
Sat May 12 13:04:50 +0000 2007,0,fourteen of mexico s 31 states already have laws that allow same sex marriage,23647780,1,Fourteen of Mexico's 31 states already have laws that allow same-sex marriage https://t.co/rTDONH3zP5,2019-03-16 09:14:11,1106846111405391873,News and analysis with a global perspective,London,TheEconomist
Thu Aug 07 15:35:02 +0000 2008,0,on april 14 2014 276 schoolgirls were abducted by bokoharam in nigeria four years later 112 of the,2415539,362,"On April 14, 2014, 276 schoolgirls were abducted by #BokoHaram in Nigeria. Four years later, 112 of the… https://t.co/YXtc0nsfB0",2018-04-13 18:00:51,984853937516875776,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Thu May 07 09:14:43 +0000 2009,0,german state to turn save the bees petition into law,910420,208,German state to turn 'save the bees' petition into law https://t.co/ofqaqaefQ9 https://t.co/fSkg2tnMzV,2019-04-03 17:57:13,1113500716956495872,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
Tue Nov 18 00:43:47 +0000 2008,0,democrats are testing their new border fence gop gets their wall and the democrats get their voters,1211732,362,Democrats are testing their new border fence.   GOP gets their ‘wall’ and the Democrats get their voters. https://t.co/Tq16r3eudU,2019-02-14 01:21:13,1095855448828379137,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
Fri Mar 06 03:20:20 +0000 2009,0,i support tedcruz because of where he stands on protecting the liberties texans hold dear watch and join the f,3312253,6473,"""I support @tedcruz because of where he stands on protecting the liberties Texans hold dear.""

WATCH and join the f… https://t.co/EYVgvUtSot",2018-09-16 17:26:21,1041377763826049025,Representing the great state of Texas in the US Senate,"Houston, Texas",tedcruz
Thu May 07 09:14:43 +0000 2009,0,mexico to name military commander for new national guard,910420,208,Mexico to name military commander for new National Guard https://t.co/6zxbDR1ioo https://t.co/OBJARuPz3y,2019-04-05 20:09:09,1114258693040693249,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
Mon Mar 05 22:08:25 +0000 2007,0,read the latest op ed from vj44 about the importance of paid family leave leadonleave,105520767,614870,Read the latest op-ed from @vj44 about the importance of paid family leave: http://t.co/Oi2DfoPiT1 #LeadOnLeave,2015-01-15 21:55:32,555845765244137472,"Dad, husband, President, citizen",Washington DC,BarackObama
Tue Aug 11 07:50:45 +0000 2009,0,jonahnro it s a nice place but not easy to find a parking spot on the narrow roads up that hill as i recall,44122,1985,"@JonahNRO It's a nice place! But not easy to find a parking spot on the narrow roads up that hill, as I recall.",2019-03-19 16:03:24,1108036257597280256,"Managing Director, Chief Strategist at Silvercrest Asset Management",New York City,prchovanec
Thu Aug 07 15:35:02 +0000 2008,0,protecting dreamers stands on its own merits if republicans plan to use dreamers as a way to advance,2415539,362,Protecting #Dreamers stands on its own merits. If Republicans plan to use Dreamers as a way to advance… https://t.co/DlYxUhh04J,2018-06-13 02:26:04,1006724352619024385,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Wed Mar 18 13:46:38 +0000 2009,0,conservative support for trump wall soars to 99 percent,59545891,45,“Conservative support for Trump wall soars to 99 percent” https://t.co/Tblpox8Nsg,2019-04-04 23:45:13,1113950680283267072,45th President of the United States of America,Washington DC,realDonaldTrump
Tue Oct 07 19:55:59 +0000 2014,0,china ranks 59th out of the 62 countries evaluated by the organization for economic cooperation and development i,28314,587,"""China ranks 59th out of the 62 countries evaluated by the Organization  for Economic Cooperation and Development i… https://t.co/ekT8pzofQ3",2018-11-05 03:41:40,1059289620402311168,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
Thu Nov 10 20:13:01 +0000 2011,0,this is the time to join women for obama and the fight for fair pay,12357574,18,This is the time to join Women for Obama and the fight for fair pay: http://t.co/PqqiyPQg,2012-08-21 15:43:43,237938036544008192,Girl from the South Side and former First Lady,Washington DC,MichelleObama
Thu Aug 07 15:35:02 +0000 2008,0,here s a clue to bring you back to civics class jeopardy,2415539,362,Here’s a clue to bring you back to civics class! @Jeopardy https://t.co/gipbkIUjxh,2018-08-02 14:33:35,1025026832293416961,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Tue Mar 27 11:19:39 +0000 2007,0,americans split on whether democrats should keep investigating trump after mueller made no determination on obstruc,13546228,1517,Americans split on whether Democrats should keep investigating Trump after Mueller made no determination on obstruc… https://t.co/eVBcZOZPxi,2019-03-30 22:43:08,1112123119005822978,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Tue May 05 06:48:23 +0000 2009,0,barack obama cautions europe about battles to come obamainberlin,1006517,135,Barack Obama cautions #Europe about battles to come https://t.co/qj912CB1Z7 #ObamainBerlin https://t.co/KSbQL8jheV,2019-04-07 01:55:01,1114708125070704640,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
Sun Apr 01 06:22:13 +0000 2007,0,recommendations include stories of friends on a rescue mission in the canadian backwoods a ukrainian girl on an am,16519657,1126,"Recommendations include stories of friends on a rescue mission in the Canadian backwoods, a Ukrainian girl on an Am… https://t.co/zqJVuLqEtU",2019-04-04 06:15:03,1113686398169681920,Breaking news and features from the WSJ,New York City,WSJ
Wed Mar 25 12:39:59 +0000 2009,0,ldtpoll which is worse cuomo s never that great comments or hillary clinton s deplorables,1916957,2097,"#LDTPoll: Which is worse... Cuomo's ""never that great"" comments or Hillary Clinton's ""deplorables?""",2018-08-17 23:41:38,1030600569608646657,"Lou Dobbs Tonight, Fox Business Network, 7 & 11 pm",New York City,LouDobbs
Fri May 04 10:32:22 +0000 2007,0,retentio100 aoc trump that s not nice i would love to interview him,1294151,1694,@retentio100 @AOC Trump? That’s not nice. I would love to interview him!,2019-02-18 18:38:08,1097565948003930117,Sparkly vampire,San Francisco,karaswisher
Tue May 05 06:48:23 +0000 2009,0,uk parliament to vote on three proposed changes to theresa may s next steps on brexit,1006517,135,UK parliament to vote on three proposed changes to Theresa May's next steps on Brexit https://t.co/Fv58Kg1ZF3 https://t.co/WYbFg6UHGi,2019-03-25 18:42:19,1110250578225946630,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
Mon Oct 08 00:29:38 +0000 2007,0,why beto and buttigieg pretend to be kennedys,3789860,1399,Why Beto and Buttigieg Pretend to Be Kennedys https://t.co/ED8E2Myg77,2019-04-08 04:00:09,1115102001237458944,Nobody knows politics like POLITICO,Washington DC,politico
Mon Oct 08 00:29:38 +0000 2007,0,sen susan collins argued in a letter to attorney general william barr that if the trump administration wants to ch,3789860,1399,Sen. Susan Collins argued in a letter to Attorney General William Barr that if the Trump administration wants to ch… https://t.co/48CCLtJrld,2019-04-01 14:45:06,1112727593550336003,Nobody knows politics like POLITICO,Washington DC,politico
Thu May 07 09:14:43 +0000 2009,0,late own goal gives liverpool vital win over spurs,910420,208,Late own goal gives Liverpool vital win over Spurs https://t.co/xjXFF3OuUu https://t.co/RMNVOA9HdE,2019-03-31 18:36:04,1112423330609401856,The official space of CNA - the source of breaking news from Asia and the world,Singapore,ChannelNewsAsia
Thu Aug 13 22:56:16 +0000 2009,0,senate democrats kill the born alive abortion survivors protection act,1514079,139,Senate Democrats Kill The Born-Alive Abortion Survivors Protection Act https://t.co/vY0o2AsEHV,2019-02-26 02:51:45,1100226886704218112,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
Fri Feb 10 18:30:31 +0000 2012,0,terror takedown u s led coalition launches strikes over syria hitting top isis targets,129230,713,"TERROR TAKEDOWN. U.S.-led coalition launches strikes over Syria, hitting top ISIS targets https://t.co/RP3J0XGRwH",2018-08-07 12:12:14,1026803197992685568,Airs weekdays from 4-6am ET on the Fox News Channel,New York City,FoxFriendsFirst
Fri Feb 09 00:35:02 +0000 2007,0,the majority of americans tend to agree with democrats on top issues polling shows,41665561,1109,"The majority of Americans tend to agree with Democrats on top issues, polling shows https://t.co/lrFf3wPb7M https://t.co/eooy1dckDy",2019-04-07 23:00:12,1115026517204062208,It’s our job to go there & tell the most difficult stories,Global,CNN
Tue Apr 14 14:01:03 +0000 2009,0,it was a miracle said pres trump looking to the heavens for the release last year of american pastor andrew br,322456,2168,"""It was a miracle,"" said Pres Trump, looking to the heavens, for the release last year of American Pastor Andrew Br… https://t.co/kIcmOcrQbG",2019-02-07 14:42:03,1093520270919389184,CBS News White House Correspondent,Washington DC,markknoller
Sun Apr 01 06:22:13 +0000 2007,0,the u s chamber of commerce advocates raising the gasoline tax an initiative with rare political support from bot,16519657,1126,"The U.S. Chamber of Commerce advocates raising the gasoline tax, an initiative with rare political support from bot… https://t.co/wLcIxjwfI0",2019-03-20 15:45:07,1108394045032808449,Breaking news and features from the WSJ,New York City,WSJ
Tue Apr 09 18:04:35 +0000 2013,0,we are going to end the federal government making money off of lending money to get your education,24344679,789,We are going to end the federal government making money off of lending money to get your education. https://t.co/mvPmTGWuzR,2016-09-28 20:10:47,781224659643731968,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Tue Nov 18 00:43:47 +0000 2008,0,this is what socialism is,1211732,362,THIS is what socialism is. https://t.co/QlQSpL2agn,2018-12-16 17:20:27,1074353573146841088,question with boldness - to find the truth - not to prove your point,"Dallas, Rockies, NYC",glennbeck
Tue Oct 07 19:55:59 +0000 2014,0,while it is positive to have more people w dipl expertise amp experience it is too early to tell if they are able,28314,587,"“While it is positive to have more people w/ dipl expertise &amp; experience, it is too early to tell if they are able… https://t.co/VGyY1WB41Y",2018-02-25 22:25:27,967888300093648901,"Senior Adviser for Asia, Director, China Power Project, CSIS",Washington DC,BonnieGlaser
Mon Oct 08 00:29:38 +0000 2007,0,secretary of state mike pompeo slammed iran and radical islamic terrorism when expressing the united states unp,3789860,1399,"Secretary of State Mike Pompeo slammed Iran and ""radical Islamic terrorism"" when expressing the United States' ""unp… https://t.co/cLUflx5IKz",2019-03-20 16:38:38,1108407510933729281,Nobody knows politics like POLITICO,Washington DC,politico
Fri Mar 02 20:41:42 +0000 2007,0,on a flight between oakland and los angeles and another from chicago to norfolk virginia reporters for the new y,43173753,887,"On a flight between Oakland and Los Angeles, and another from Chicago to Norfolk, Virginia, reporters for The New Y… https://t.co/HCJdxx2JWH",2019-03-13 20:00:02,1105921481366818817,Where the conversation begins.,New York City,nytimes
Tue Mar 20 17:46:05 +0000 2007,0,apple music s u s subscriber count overtakes spotify source,20346016,1083,Apple Music's U.S. subscriber count overtakes Spotify: source https://t.co/qmztFeRw9O https://t.co/SOTnC6EUil,2019-04-05 18:50:57,1114239014595375104,"Top and breaking news, pictures, and videos from Reuters",Around the world,Reuters
Thu Aug 07 15:35:02 +0000 2008,0,when people ask me what we are fighting for the answer is always the same the safety amp well being of america s ch,2415539,362,"When people ask me what we are fighting for, the answer is always the same: the safety &amp; well-being of America’s ch… https://t.co/Is2Sa9NJbw",2018-04-24 21:54:28,988898998990884865,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Mon Mar 05 22:08:25 +0000 2007,0,another reason why health care reform is so important to millions of americans,105520767,614870,Another reason why health care reform is so important to millions of Americans. http://t.co/9A0mRMXsqL,2015-05-29 17:16:07,604335422148202497,"Dad, husband, President, citizen",Washington DC,BarackObama
Thu Oct 02 18:47:57 +0000 2014,0,if steve king is unacceptable to the republican party as a member of congress how can it be acceptable to renomina,460588,3917,"If Steve King is unacceptable to the Republican Party as a member of Congress, how can it be acceptable to renomina… https://t.co/wadQjVg5us",2019-01-16 12:58:43,1085521730729377792,"Director, Host",Washington DC,BillKristol
Tue Apr 09 18:04:35 +0000 2013,0,we re going to make public colleges and universities tuition free for families making less than 125 000 a year,24344679,789,"""We’re going to make public colleges and universities tuition-free for families making less than $125,000 a year.” https://t.co/ICfynSCYQ7",2016-10-22 21:56:40,789948612067426305,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Wed Mar 18 13:46:38 +0000 2009,0,no amnesty is not a part of my offer it is a 3 year extension of daca amnesty will be used only on a much bigger,59545891,45,"No, Amnesty is not a part of my offer. It is a 3 year extension of DACA. Amnesty will be used only on a much bigger… https://t.co/5CNiwJnaRz",2019-01-20 13:23:28,1086977510225727488,45th President of the United States of America,Washington DC,realDonaldTrump
Fri May 04 10:32:22 +0000 2007,0,brooke ericaamerica kevinroose i m calling from inside the house,1294151,1694,@brooke @EricaAmerica @kevinroose I’m calling from inside the house,2019-04-03 03:56:58,1113289259782426624,Sparkly vampire,San Francisco,karaswisher
Mon Oct 08 00:29:38 +0000 2007,0,fearing mass gop defections trump leans in to emergency fight,3789860,1399,"Fearing mass GOP defections, Trump leans in to emergency fight https://t.co/GDAZDLbgyo",2019-03-08 08:00:14,1103928395329462273,Nobody knows politics like POLITICO,Washington DC,politico
Wed Aug 06 03:07:06 +0000 2008,0,according to the maduroregime bradley cooper was one of the two snipers who caused the recent electrical blackout,3855142,2406,According to the #MaduroRegime Bradley Cooper was one of the two snipers who caused the recent electrical blackout… https://t.co/ZqruWipTpu,2019-04-02 16:20:52,1113114081043664896,"Follower of Christ, Husband, Father, US Senator for Florida",USA,marcorubio
Wed Mar 18 13:46:38 +0000 2009,0,thank you foxandfriends great show,59545891,45,Thank you @foxandfriends. Great show!,2019-03-08 12:26:00,1103995281203478528,45th President of the United States of America,Washington DC,realDonaldTrump
Tue Apr 14 14:01:03 +0000 2009,0,wh said later that pres trump spoke today with uae crown prince muhammad bin zayid to offer thanks for the emirates,322456,2168,WH said later that Pres Trump spoke today with UAE Crown Prince Muhammad bin Zayid to offer thanks for the Emirates… https://t.co/uloOz6jl2m,2019-03-06 20:14:17,1103388352756236290,CBS News White House Correspondent,Washington DC,markknoller
Thu Aug 07 15:35:02 +0000 2008,0,house democrats are holding our first hearing on hr1 the forthepeople act our plan to combat the,2415539,362,"House Democrats are holding our first hearing on #HR1, the #ForThePeople Act – our plan to combat the… https://t.co/NG8h0JQAN6",2019-01-29 16:52:17,1090291551505473541,"Speaker of the House, focused on strengthening America's middle class and creating jobs",Washington DC,SpeakerPelosi
Tue Mar 27 11:19:39 +0000 2007,0,the women s final four is set perennial power u conn will face its nemesis notre dame while top seeded baylor w,13546228,1517,"The women's Final Four is set: Perennial power U-Conn. will face its nemesis, Notre Dame, while top-seeded Baylor w… https://t.co/IyBHU6ROWH",2019-04-02 02:51:06,1112910296522416129,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Sat May 12 13:04:50 +0000 2007,0,the conservative opposition is not benefiting as much as might be expected from mr trudeau s troubles,23647780,1,The conservative opposition is not benefiting as much as might be expected from Mr Trudeau’s troubles https://t.co/lC5N5JaYYL,2019-03-21 22:26:29,1108857439745687558,News and analysis with a global perspective,London,TheEconomist
Tue Apr 14 14:01:03 +0000 2009,0,before we see if the election wave is blue or red presssec issued statement saying pres trump made the choice cl,322456,2168,"Before we see if the election wave is blue or red, @PressSec issued statement saying Pres Trump ""made the choice cl… https://t.co/WHSaTFLkXQ",2018-11-07 00:16:21,1059962726468993024,CBS News White House Correspondent,Washington DC,markknoller
Thu Aug 13 22:56:16 +0000 2009,0,the fight is over comey drops lawsuit will comply and testify,1514079,139,"The Fight Is OVER: Comey Drops Lawsuit, Will Comply And TESTIFY https://t.co/GUdfhMacJY",2018-12-02 22:50:07,1069363108072763392,Former Governor of Alaska and GOP Vice Presidential Nominee,Alaska,SarahPalinUSA
Thu Feb 26 06:25:41 +0000 2009,0,my response to the nypost story on flybladenow ceo wiesenthal not needing a lot of sleep,2967111,2718,My response to the @nypost story on @flybladenow CEO @wiesenthal not needing a lot of sleep https://t.co/CIofcqNjte,2018-08-30 16:45:08,1035206799018938368,Mother. Sister. HuffPost Founder,New York City,ariannahuff
Tue May 05 06:48:23 +0000 2009,0,online petition asking traffic police to return lorry involved in incident with cyclist gets 1 500 signatures,1006517,135,"Online petition asking Traffic Police to return lorry involved in incident with cyclist gets 1,500 signatures… https://t.co/HUaYY5545S",2019-03-21 05:05:55,1108595570321440768,Breaking news from the online site of Singapore's most widely read newspaper,Singapore,STcom
Tue Apr 09 18:04:35 +0000 2013,0,we have two names to add to a long list of african americans killed by police officers it s unbearable and it needs to become intolerable,24344679,789,"We have two names to add to a long list of African Americans killed by police officers. It’s unbearable, and it needs to become intolerable.",2016-09-21 18:42:43,778665779906670592,"2016 Democratic Nominee, SecState, Senator, hair icon",New York City,HillaryClinton
Fri Feb 09 00:35:02 +0000 2007,0,commentary here s why michael smerconish says there are reasons not to support joe biden for president but his,41665561,1109,"Commentary:

Here's why Michael @Smerconish says “there are reasons not to support Joe Biden for president. But his… https://t.co/Xmzxq948Xg",2019-04-06 13:10:22,1114515694715056130,It’s our job to go there & tell the most difficult stories,Global,CNN
Tue Apr 14 14:01:03 +0000 2009,0,there s not a smoking gun there s a smoking saw says sen graham of the role of the saudi crown prince in the mu,322456,2168,"""There's not a smoking gun, there’s a smoking saw,"" says Sen Graham of the role of the Saudi Crown Prince in the mu… https://t.co/IPaNICTTMf",2018-12-04 17:59:47,1070014818864775168,CBS News White House Correspondent,Washington DC,markknoller
Tue Mar 27 11:19:39 +0000 2007,0,analysis china lays down a marker in europe,13546228,1517,Analysis: China lays down a marker in Europe https://t.co/Ve41engORM,2019-03-25 10:53:03,1110132480990957568,"Breaking news, analysis, and opinion. Founded in 1877",Washington DC,washingtonpost
Sun Apr 01 06:22:13 +0000 2007,0,as beijing slashes subsidies predictions are that most chinese electric vehicle makers will eventually vanish,16519657,1126,"As Beijing slashes subsidies, predictions are that most Chinese electric-vehicle makers will eventually vanish https://t.co/SPCAAym0Fn",2019-03-28 05:30:06,1111138371114622976,Breaking news and features from the WSJ,New York City,WSJ
