account_creation_date,bot_or_not,clean_tweet_text,follower_count,following_count,tweet_text,tweet_time,tweetid,user_profile_description,user_reported_location,user_screen_name
2017-04-15,1,do you agree stoptrump notmypresident racism nomuslimbanever,9600,9290,Do you Agree? #StopTrump #NotMyPresident #Racism #NoMuslimBanEver https://t.co/ORjFswKXWw,2018-07-02 12:27,1013761069968478208,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2017-04-15,1,boris johnson would rather stay in the eu than accept a soft brexit brexit borisjohnson bluemonday carillion creativecase,9600,9290,Boris Johnson would 'rather stay in' the EU than accept a soft Brexit #brexit #BorisJohnson #BlueMonday #Carillion #CreativeCase https://t.co/sdmKMJE77X,2018-01-15 14:20,952908396667260929,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb syrian army captures key town near lebanon,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - #Syrian Army Captures Key Town Near #Lebanon : http://t.co/6lRE2cGucT,2013-12-11 11:24,410731689585807361,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,has canada become a tool of zionism vancouver_rt toronto_rt quebec_rt haseenamanek jeremyrhammond,2364,1160,Has #Canada Become a Tool of #Zionism? http://t.co/ylqnbPbagf @vancouver_rt @toronto_rt @quebec_rt @haseenamanek @jeremyrhammond,2014-02-15 14:43,434699379052527617,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,iran just held an election so why is the theocratic monarchy saudi arabia our friend via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,#Iran just held an election. So why is the theocratic monarchy Saudi Arabia our friend? https://t.co/SGkZDNJtxu via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-05-25 02:00,867561048773206017,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-01,1,im peach ment sour ale fucktrump impeachtrump notmypresident,7099,921,Im-PEACH-ment Sour Ale  #fucktrump #ImpeachTrump #notmypresident https://t.co/y6UMqVYjpP https://t.co/poehA7akjp,2018-02-13 04:51,963274429278154752,"“RPFront” is an NGO aims to support people’s movements 4 #freedom,#peace & #justice, reaffirm civil rights and reduce the influence of money in politics #Resist",United States,RPFront
2018-05-15,1,birtain म अज ञ त व यक त न भ ड पर बरस ई ग ल य कई घ यल police top_news newsies turkeylira dollar mondaymotivation trump greenpakistan india fundaclearhai turkeycrisis modifor2019,741,786,"#birtain  में अज्ञात व्यक्ति ने भीड़ पर बरसाई गोलियां, कई घायल  #Police #top_news  #newsies  #turkeylira  #dollar  #mondaymotivation  #trump💩  #greenpakistan  #india  #FundaClearHai  #TurkeyCrisis  #Modifor2019 https://t.co/hEfHMFTgge",2018-08-13 12:19,1028979381828562944,इस्लामी रेडियो और टेलीविजन संघ की विश्लेषणात्मक वेबसाइट,Islamic Republic of Iran,2e000a0e6ba11477c5e79015b1f5c0bee00641d55fc077367bde5e9f940f822c
2013-05-20,1,americans speaking out about israelification of the usa,2364,1160,'Americans speaking Out About “Israelification” of the USA' http://t.co/gIMYy5C50b,2014-09-18 05:44,512477271429357569,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,ndp purge of pro palestine candidates plays into harper s hands,2364,1160,NDP Purge of Pro-Palestine Candidates Plays into Harper’s Hands http://t.co/f0ndqbQk1X,2015-08-29 04:42,637485345366536192,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,israel wipes out gaza ice cream factory that stored vital medicines,2364,1160,#Israel “Wipes out” Gaza Ice Cream Factory that Stored Vital Medicines http://t.co/EG1HgQSe9N,2014-08-04 04:07,496145467420319745,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2016-10-10,1,israeli regime kicks out 38 000 african migrants more israeliregime kicksout38000 africanmigrants iuvmpress news press article iuvm iuvmorg iuvmnews القدس_عاصمة_فلسطين_الأبدية jerusalemistheeternalcapitalofpalestine,4147,5204,"Israeli regime kicks out 38,000 African migrants more:https://t.co/oHU52sKgAU #IsraeliRegime #KicksOut38000 #AfricanMigrants #IuvmPress #News #Press #Article #Iuvm #Iuvmorg #IuvmNews #القدس_عاصمة_فلسطين_الأبدية  #JerusalemIsTheEternalCapitalOfPalestine https://t.co/D3nbNMMqzE",2018-01-04 16:32,948955382105305090,فلسطين,Kingdom of Saudi Arabia,24f8dc71e3ee5d72d8e7946bb7096d92af64c347bbd424bf7c85ac916cf0b62a
2013-05-20,1,isis mufti women have to carry out suicide operations in case of need,2364,1160,#ISIS Mufti: Women Have to Carry Out Suicide Operations in Case of Need http://t.co/5ZnBIug7w3,2015-06-27 07:36,614698761181380608,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-08-30,1,turkish army expands operations in western afrin captures seven villages,2924,1305,"Turkish Army Expands Operations In Western Afrin, Captures Seven Villages - https://t.co/uldiG1rULF https://t.co/Y91YvV6QIh",2018-02-10 07:00,962219688355880961,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
2016-12-18,1,kellyanne conway this week the last president was given the nobel peace prize this president might actually earn it if by peace she means war and if by prize she means giving the white house to putin then sure i agree with her 100,4366,5278,"Kellyanne Conway this week:    ""The last president was given the Nobel Peace Prize. This president might actually earn it.”  If by 'peace' she means war, and if by 'prize' she means giving the White House to Putin, then sure, I agree with her 100%",2018-08-05 16:24,1026141794877272066,Alone. Alone. Social Activist. Writer. Analyst. #Resistance #ImpeachTrump #Resist #Progressivism,"Houston, TX",dd57f496213c56fa72b22865e5613897b0d6a70d02153bf8211c93a332dc574a
2013-05-20,1,six_nations constitution empty words says hill,2364,1160,"#SIX_NATIONS: Constitution ‘Empty Words,’ Says Hill http://t.co/RH83ixdUse",2014-06-06 14:00,474913614378201089,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-15,1,trump summons rosenstein to whitehouse amid demands to release information on mueller probe,9600,9290,Trump summons #Rosenstein to #WhiteHouse amid demands to release information on #Mueller probe https://t.co/4GyKlfLVjS https://t.co/75GDYJgeXs,2018-05-22 18:47,998998881718456321,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,berniecratss
2017-11-30,1,iuvm_arabic iuvmpress news press article iuvm iuvmorg iuvmnews القدس_عاصمة_فلسطين_الأبدية jerusalemistheeternalcapitalofpalestine,6,34,@iuvm_arabic #IuvmPress #News #Press #Article #Iuvm #Iuvmorg #IuvmNews #القدس_عاصمة_فلسطين_الأبدية  #JerusalemIsTheEternalCapitalOfPalestine,2017-12-10 19:14,939936493623226368,رمال الصحاري,Hashemite Kingdom of Jordan,ae041c4a6397be4e6338f7233c072a393bc2ec5a7e14770f097b2df6cad968b7
2017-08-30,1,hamas movement we will take a terrible revenge on israel for its crimes against palestinians,2924,1305,Hamas Movement: We will take a terrible revenge on Israel for its crimes against Palestinians https://t.co/ub59oOA77S https://t.co/adHO3Z6gUB,2017-10-31 14:02,925362268170326018,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
2017-04-15,1,mikepence trump reality fantasy rockineve timessquare newyearseve2017 resolution newyearsresolution,5839,5675,#MikePence #Trump #REALITY #fantasy #RockinEve #TimesSquare #NewYearsEve2017 #resolution #NewYearsResolution https://t.co/rXDIgpE7sT,2018-01-01 08:01,947739459600097280,RiseAgainstTheRight.,"California, USA",riseagainstr
2017-05-30,1,internationalqudsday2018 qudsday4return savepalestine qudsday2018 freepalestine deleteisrael,1932,3900,#InternationalQudsDay2018   #QudsDay4Return  #SavePalestine  #QudsDay2018 #FreePalestine #DeleteIsrael https://t.co/iZqMbFexeB,2018-06-08 11:19,1005046607748853760,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,023f243ac3ec0852edb345a625ac7a4972e8fb4f225d869cf28578ee54a559d5
2013-05-20,1,un secretary general warns of the return of another cold war between the us and russia via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,UN Secretary-General warns of the return of another Cold War between the US and #Russia https://t.co/xyenwFYaDV via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-03-30 09:08,979646641782353920,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,u s comic sarahsilverman endorses canadian ndpcandidate,2364,1160,U.S. Comic #SarahSilverman Endorses Canadian #NDPCandidate http://t.co/1tgIwsUpqQ http://t.co/X2bnDIAJ5w,2015-10-05 12:32,651012079114153984,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2018-04-28,1,is a life worth 4 blacklivesmatter justiceforall,816,1488,Is a Life Worth $4?  #BlackLivesMatter #JusticeForAll https://t.co/sPCjAgJcRv,2018-07-22 08:49,1020953958699929600,Proudly followed by @funder and @ProudResister and @TheDemCoalition 👍💙🌊 #TheResistance #ImpeachTrump #FBR,"Houston, TX",69072545a9cc67894d5dd636770f4222e15cd29f5a3cb6053f98e214369b4f63
2017-08-30,1,iran welcom saudi iraq normalization,2924,1305,Iran welcom Saudi-Iraq normalization https://t.co/u7kyefp2OI https://t.co/nxh4vk8WFS,2017-10-23 10:16,922406266475024385,Chief Editor of IUVM Online #News Agency                            :   #Syria - #Iraq - #Palestine - #Lebanon -#Iran,"England, United Kingdom",4a810dd520182c19d799b3028f640fe05fd23d78c964fb9af80d73625dcd6c51
2013-05-20,1,alipac putin there is an active plot to eliminate donald trump and thereby his threat to the status quo,2364,1160,"@ALIPAC Putin:there is an active plot to eliminate Donald Trump, and thereby his threat to the status quo https://t.co/YVEaqyUVG5",2016-06-30 23:16,748656367322431489,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,the belgium s prime minister accepted 25 million for belgium s vote in favor of saudi arabia via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,The Belgium’s Prime Minister accepted $25 million for Belgium’s vote in favor of Saudi Arabia  https://t.co/wjKg85xOj6 via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-05-01 07:17,858943452746219520,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-05-28,1,there s no honor in killed kids no honor in destroy civil facilities no honor in bombing innocents people saveyemen,4581,5257,There's No honor in killed kids No honor in destroy civil facilities No honor in bombing innocents people  #SaveYemen,2017-12-19 18:38,943188767090860034,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,1803a95a0ab8963650589f13672df24b04f51db32cf950eff882637773542694
2013-05-20,1,stopthewaronyemen,2364,1160,#StopTheWarOnYemen https://t.co/bQGe1mFtoS,2017-06-05 19:24,871810078902554624,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,natosource drfarls russia is not a country to be fooled around with by the west,2364,1160,@NATOSource @drfarls #Russia is not a country to be fooled around with by the West http://t.co/LAZSrpsfZM,2014-12-20 08:26,546220137406164992,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2016-12-18,1,whatever happens in oh12 republicans have to see this as the ocean pulling back before a tsunami bluewave,4366,5278,"Whatever happens in #OH12, Republicans have to see this as the ocean pulling back before a tsunami.  #bluewave",2018-08-08 07:49,1027099561863643136,Alone. Alone. Social Activist. Writer. Analyst. #Resistance #ImpeachTrump #Resist #Progressivism,"Houston, TX",dd57f496213c56fa72b22865e5613897b0d6a70d02153bf8211c93a332dc574a
2013-05-20,1,leader zionists to receive major blow if al quds declared israeli regime s capital via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Leader: #Zionists to receive major blow if Al-Quds declared Israeli regime’s capital https://t.co/KLEUqtcSk1 via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-12-07 03:47,938615965063008263,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,bbc reporter hundreds of isis terrorists receive war training in turkey,2364,1160,BBC reporter: Hundreds of #ISIS Terrorists Receive War Training in Turkey http://t.co/V1QziK9HPu,2014-08-17 05:44,500880794919772160,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,reading sky sports presenter charlie webster reveals sexual abuse as a teenager,2364,1160,Reading: Sky Sports Presenter Charlie Webster Reveals Sexual Abuse as a Teenager http://t.co/vdf61sGmmV,2014-01-15 15:44,423480920482406400,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,mass graves filled with remains of immigrants discovered in texas,2364,1160,Mass Graves Filled with Remains of Immigrants Discovered in #Texas http://t.co/NMSIDbpymd,2014-06-21 05:26,480220083747168256,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2018-07-19,1,don t be a coward gop candidate runs and hides when pressed on allegations against jim jordan troy balderson fled rather than answer whether he would back jim jordan for speaker of the house ohio12 electionday voteoconnor,2169,2965,Don't Be a Coward!': #GOP Candidate Runs and Hides when Pressed on Allegations Against Jim Jordan Troy Balderson fled rather than answer whether he would back Jim Jordan for Speaker of the House #Ohio12 #ElectionDay #VoteOConnor https://t.co/E6ihg7mmPd https://t.co/LFhCkL97o8,2018-08-07 17:09,1026877993044590592,Free Speech,"California, USA",4687ab9cb81194237c98b48ad8c9c77c4358cfc76d38a1a4977697d4c8eddfd4
2013-05-20,1,paulcraigrobert its not iran that the american people should fear its their own politicians amp an ally named israel,2364,1160,@PaulCraigRobert Its not Iran that the American People Should Fear - its Their Own Politicians &amp; an Ally Named Israel http://t.co/jJ9UD8Zr3O,2014-02-10 14:39,432886426019962880,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2018-05-15,1,we promise that to support of palestine and condemn israeli oppression we will join quds rally on 8 6 2018 qudsday2018 qudsday4return razan_najjar messi football جوايز_السعوديه8 مرسيدس_نخبه_العود13 bharat muslims indian2 nmoditweets kalrajmishra kalbejawad,741,786,We #promise that to #support of #Palestine and condemn #Israeli oppression we will join #quds rally. ON 8.6.2018  #Qudsday2018 #QudsDay4Return #Razan_Najjar #Messi #Football #جوايز_السعوديه8 #مرسيدس_نخبه_العود13 #Bharat #Muslims #Indian2 @nmoditweets @KalrajMishra @kalbejawad https://t.co/YGsHHfemNj,2018-06-06 21:00,1004468104196476928,इस्लामी रेडियो और टेलीविजन संघ की विश्लेषणात्मक वेबसाइट,Islamic Republic of Iran,2e000a0e6ba11477c5e79015b1f5c0bee00641d55fc077367bde5e9f940f822c
2013-05-20,1,hamas blames israeli regime for assassination attempt on its commander gaza via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,#Hamas blames Israeli regime for assassination attempt on its commander #Gaza https://t.co/FsV5qY47rR via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2018-01-16 07:46,953171535459577856,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,lionel messi the best player in spain since 1929 via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Lionel #Messi the best player in Spain since 1929 https://t.co/4vjKGlvrBZ via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-08-09 08:41,895203477680533504,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,hello cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb s 1967 followers thank you so much for following wishing you all a happy wednesday,2364,1160,Hello @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb's 1967 followers - thank you so much for following! Wishing you all a happy Wednesday! (https://t.co/fEGOp200TK),2016-07-27 21:49,758419060329558016,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-01,1,wethepeople are the majority we demand the freedom to defend our families fucknra boycottnra nationalwalkoutday guncontrol,7099,921,#WethePeople are the majority. We demand the #freedom to defend our families.  #FuckNRA #BoycottNRA #NationalWalkoutDay #guncontrol https://t.co/XS29HW8iQI https://t.co/mE1d8bXfvc,2018-03-16 18:21,974712335674892293,"“RPFront” is an NGO aims to support people’s movements 4 #freedom,#peace & #justice, reaffirm civil rights and reduce the influence of money in politics #Resist",United States,RPFront
2013-05-20,1,anonymous unveils explosive leaks on michaelbrown grand jury and ferguson officer darren wilson,2364,1160,#Anonymous Unveils Explosive ‘Leaks’ on #MichaelBrown Grand Jury and Ferguson Officer Darren Wilson http://t.co/FndfdRxZhO,2014-11-01 19:37,528631814173126656,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-02-15,1,greenpeace report 2018 collusion corporate capture corporate impunity corporate veil garcialipinets changetwolettersruinafilm skbsnl dontmatter livepd altashoras keepamericagreat2020 daylightsavings springforward,4336,82,.@Greenpeace Report (2018) - Collusion - Corporate capture - Corporate impunity - Corporate veil  #GarciaLipinets #ChangeTwoLettersRuinAFilm #SKBSNL #DontMatter #LivePD #AltasHoras #KeepAmericaGreat2020  #DaylightSavings #SpringForward  https://t.co/pIDfHLCW9x https://t.co/T7pSBavzLM,2018-03-11 06:37,972723156724174848,Economic Divide - A weekly look into economic issues around the globe - Hosted by @KavehTaghvai,Islamic Republic of Iran,e3564a01bca8a00ef2f377c0582cd2f7026805b2df6d741306c70617cc49a40b
2017-05-28,1,funeral of palestinian amputee killed by israeli fire,5017,5389,Funeral of Palestinian amputee killed by Israeli fire https://t.co/71HroKeesy,2017-12-16 21:46,942149035695202305,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,PalestinianRes
2017-04-19,1,can he makeamericagreatagain jimmykimmel donaldtrump trumpgate covfefe impeachtrump patriots,1646,1706,Can He #MakeAmericaGreatAgain? @jimmykimmel  #DonaldTrump #TrumpGate #Covfefe #ImpeachTrump #Patriots https://t.co/111GsHXGBm,2017-06-06 06:01,871970316507131904,"“Reality is that which, when you stop believing in it, doesn't go away.” ― Philip K. Dick",United States,bd94b77adce9d9fe2e96ae7faad07bcb008b3f2360c187272f0a72847f1aae82
2017-04-15,1,rodolforodriguez 92 years old was attacked by a woman with a brick while visiting family in losangeles on july 4th the woman who hit him yelled go back to mexico according to witnesses it was only his 2nd day visiting his family in the u s this is trump s america,5839,5675,"#RodolfoRodriguez, 92 years old, was attacked by a woman with a brick while visiting family in #LosAngeles on July 4th.  The woman who hit him yelled “Go back to Mexico” according to witnesses. It was only his 2nd day visiting his family in the U.S.   This is Trump’s America. https://t.co/MMXj3snoNq",2018-07-08 21:59,1016079454618247168,RiseAgainstTheRight.,"California, USA",riseagainstr
2013-05-20,1,why is the united nations failing to help yemen via cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2364,1160,Why is the United Nations failing to help #Yemen? https://t.co/TDhCl960xn via @cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb,2017-09-02 15:24,904002047174946817,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,abuse or show disturbing video from swedishrefugee center sparks probe,2364,1160,Abuse or ‘Show’? Disturbing Video from #SwedishRefugee Center Sparks Probe https://t.co/lrECI3YvEk,2016-02-03 13:46,694879608320163841,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb bus drivers shun route in mexico city after revenge killings,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Bus Drivers Shun Route in Mexico City after 'Revenge' Killings http://t.co/CCW28kGRP9,2013-09-04 11:18,375216356280393728,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-02-15,1,want to know fast facts about haiti and its economy so let s watch it fergie nbaallstar allstar oprah openingceremony premiostvynovelas nayara gleice ufcaustin,4336,82,"Want to know fast facts about #Haiti and its #economy, so let's watch it... #Fergie #NBAAllStar #AllStar #Oprah #OpeningCeremony #PremiosTVyNovelas #Nayara #Gleice #UFCAustin  https://t.co/pIDfHLCW9x https://t.co/MEyP7aRjRJ",2018-02-19 06:42,965476636144689153,Economic Divide - A weekly look into economic issues around the globe - Hosted by @KavehTaghvai,Islamic Republic of Iran,e3564a01bca8a00ef2f377c0582cd2f7026805b2df6d741306c70617cc49a40b
2017-05-28,1,loveyourpetday felizmartes diainternacionaldelgato شخصيه_نفتخر_بها flywithme gazaunderattack warcrimes abortolegalya presidentsday2018 icc4israel un intlcrimcourt السحيمي_يطالب_باغلاق_المساجد felizlunes freegaza freepalestine mondaymotivation queromeaposentar,5017,5389,#LoveYourPetDay #FelizMartes #DiaInternacionalDelGato #شخصيه_نفتخر_بها #FlyWithMe #GazaUnderAttack #WarCrimes #AbortoLegalYa #PresidentsDay2018 #ICC4Israel @UN @IntlCrimCourt #السحيمي_يطالب_باغلاق_المساجد #FelizLunes #FreeGaza #FreePalestine #MondayMotivation #QueroMeAposentar https://t.co/xwY8andBEv,2018-02-20 13:05,965935446760067072,As an independent news media organization we aim to inspire action on the likes of social justice & human rights & advocate transparency in politics.,United States,PalestinianRes
2013-05-20,1,arrested palestinian children being tortured,2364,1160,Arrested #Palestinian Children Being Tortured https://t.co/ZLtro0icZl https://t.co/pjR5tB2qf8,2015-11-07 14:40,663003104317603840,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,feardept dvnfrl lebron wants an icantbreathe shirt to support ericgarner protest,2364,1160,@FearDept @DvnFrl Lebron Wants An '#ICantBreathe' Shirt To Support #EricGarner Protest http://t.co/TsbWfp2kpA,2014-12-08 13:39,541950205554216963,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb editorial education reforms and mexico s future,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Editorial: Education Reforms and Mexico’s Future http://t.co/57bnRjGf3s,2013-09-09 10:17,377012890860937216,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,netanyahu the phantom of defeat is hovering over israel,2364,1160,#Netanyahu: The Phantom of Defeat is Hovering over #Israel http://t.co/K2umgPbDce,2014-08-06 17:41,497074879674331137,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,huge airstrike near sanaa historic district triggers exodus of locals,2364,1160,Huge Airstrike Near #Sanaa Historic District Triggers Exodus Of Locals http://t.co/6HhomWoeXy,2015-06-02 07:41,605640398954987521,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2013-05-20,1,thefederalist1 putin there is an active plot to eliminate donald trump and thereby his threat to the status quo,2364,1160,"@TheFederalist1 Putin:there is an active plot to eliminate Donald Trump, and thereby his threat to the status quo https://t.co/YVEaqyUVG5",2016-06-30 23:24,748658523198849024,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
2017-04-15,1,and he wants us to love his boss putin tuesdaythoughts riseagainstr,5839,5675,And He Wants Us To Love His Boss - #Putin. #TuesdayThoughts  @riseagainstr https://t.co/cAsQLENhKo,2018-08-21 17:56,1031963341147828224,RiseAgainstTheRight.,"California, USA",riseagainstr
2017-05-06,1,trump talks tough to nato but bows hypocritically to saudi arabia,450,337,Trump talks tough to NATO but bows hypocritically to Saudi Arabia https://t.co/eWk0KjDKyA,2017-05-28 05:15,868697204353007616,Political Analyst,"New York, USA",cf35b18dbb39a8e6f6983bfae226a11c0c16ff0b2bdbd47b385e26da9497b990
2016-12-18,1,if someone wants to put the silent sam statue back up they should have to publicly read the original dedication,4366,5278,If someone wants to put the Silent Sam statue back up they should have to publicly read the original dedication.,2018-08-21 13:44,1031899960856391681,Alone. Alone. Social Activist. Writer. Analyst. #Resistance #ImpeachTrump #Resist #Progressivism,"Houston, TX",dd57f496213c56fa72b22865e5613897b0d6a70d02153bf8211c93a332dc574a
2017-05-06,1,since 2015 saudi led coalition has killed and injured over 35279 people in yemen 8 million people are on the brink of famine over 50 000 children have died from hunger last year it breaks my heart when i see the suffering of children stoparmingsaudi yemencantwait,450,337,"Since 2015, #Saudi led coalition has killed and injured over 35279 people in #Yemen. 8 million people are on the brink of #famine. Over 50,000 children have died from hunger last year. It breaks my heart when I see the suffering of children... #stoparmingsaudi #YemenCantWait https://t.co/5A1yMgDsu9",2018-06-13 06:10,1006780826770706432,Political Analyst,"New York, USA",cf35b18dbb39a8e6f6983bfae226a11c0c16ff0b2bdbd47b385e26da9497b990
2013-05-20,1,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb why apple is losing ground to the samsung brand,2364,1160,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb - Why #Apple Is Losing Ground To The #Samsung Brand http://t.co/9HqcBn0Gj0,2014-01-12 08:52,422289856417390592,Unbiased News Reported by Users along our Own Reporters,United Kingdom,cfb431d28838bc87b3473081cc5899cfede8252c2015644ffeccd7b27b1149fb
